Open,Close
-0.103182242,-0.109024492
-0.119161208,-0.097894212
-0.09887969,-0.071187917
-0.055661813,-0.060905274
-0.058380669,-0.047409443
-0.106429016,-0.114895363
-0.102990856,-0.084900171
-0.072548248,-0.081622154
-0.076542945,-0.091868617
-0.085441912,-0.099781485
-0.120069082,-0.09390179
-0.092393728,-0.089332912
-0.080531498,-0.089726849
-0.095667839,-0.098838338
-0.097309581,-0.091750846
-0.089028514,-0.097119944
-0.095602358,-0.102539044
-0.104778785,-0.096659349
-0.097634204,-0.109680237
-0.115795888,-0.106252503
-0.102175487,-0.110468111
-0.106351877,-0.092039266
-0.100455765,-0.104902666
-0.100849038,-0.112930331
-0.113901203,-0.106954761
-0.104141852,-0.108616125
-0.08724947,-0.095241967
-0.090075835,-0.090721864
-0.084408405,-0.093566784
-0.100714907,-0.119155003
-0.107366078,-0.103028998
-0.095320881,-0.097211651
-0.090824145,-0.085409874
-0.080386708,-0.087010112
-0.081971848,-0.094703441
-0.095667009,-0.095097378
-0.092397237,-0.093046325
-0.095229537,-0.109550686
-0.106748133,-0.098736194
-0.097240101,-0.09790009
-0.097633374,-0.106968367
-0.105434183,-0.101151021
-0.100876925,-0.11026251
-0.081944139,-0.054845332
-0.052443426,-0.070063575
-0.068711033,-0.061282951
-0.06110417,-0.058279397
-0.058107576,-0.064348731
-0.065303668,-0.035909875
-0.1123257,-0.106777766
-0.11021894,-0.123566629
-0.127090271,-0.155717269
-0.152587898,-0.160226451
-0.159802553,-0.151070312
-0.152021265,-0.135505463
-0.129953715,-0.145146682
-0.140791223,-0.136293336
-0.133330938,-0.143274978
-0.138946186,-0.138391826
-0.140653519,-0.140099823
-0.137114928,-0.137869084
-0.140126005,-0.151526386
-0.15787748,-0.155968924
-0.154211195,-0.153660154
-0.157307174,-0.162206438
-0.167276687,-0.162600375
-0.160811116,-0.157544672
-0.159843845,-0.140626643
-0.149484026,-0.158332546
-0.159273539,-0.162808134
-0.162384208,-0.171466747
-0.169636325,-0.167711253
-0.170029598,-0.170867658
-0.169043528,-0.168499127
-0.1639573,-0.166145807
-0.167082817,-0.176221951
-0.181365892,-0.203882302
-0.210752801,-0.199870928
-0.199346093,-0.20614728
-0.207081634,-0.223084099
-0.216430398,-0.223478036
-0.222884345,-0.217792877
-0.217216944,-0.203304741
-0.18552924,-0.180772048
-0.173369531,-0.164635537
-0.153517143,-0.141215472
-0.142145178,-0.148111445
-0.156956213,-0.157752664
-0.158681043,-0.14759213
-0.139463947,-0.149293256
-0.148913117,-0.145775833
-0.14670222,-0.135886611
-0.133010038,-0.133742473
-0.13975663,-0.149561814
-0.153104014,-0.155205138
-0.156128869,-0.154281553
-0.152579944,-0.140407319
-0.137508051,-0.143365361
-0.146864454,-0.147630312
-0.157701961,-0.15454324
-0.154153036,-0.148418186
-0.15323912,-0.143657413
-0.140745063,-0.14405135
-0.14368936,-0.143164877
-0.149224092,-0.149993934
-0.149617365,-0.168859611
-0.165759957,-0.178751789
-0.170169312,-0.160326319
-0.162562422,-0.155470868
-0.151190457,-0.137914146
-0.131327755,-0.132050185
-0.123110767,-0.123812567
-0.121070947,-0.124206504
-0.194510523,-0.198224013
-0.194903796,-0.221810526
-0.230194952,-0.25122021
-0.248995194,-0.257943339
-0.247828405,-0.244207621
-0.235913376,-0.227857239
-0.222812554,-0.231254185
-0.229158308,-0.230144363
-0.228056813,-0.235063213
-0.234456159,-0.229432987
-0.225867163,-0.234338228
-0.2307314,-0.23322387
-0.234127682,-0.232114048
-0.233017196,-0.234011744
-0.233410469,-0.240466355
-0.244426287,-0.242387009
-0.240239379,-0.232190545
-0.233091038,-0.217834129
-0.210088218,-0.203900452
-0.20338918,-0.207127255
-0.206607316,-0.210370199
-0.207000589,-0.215068319
-0.217408494,-0.222719271
-0.220700323,-0.223113208
-0.222549199,-0.230871076
-0.230284741,-0.235735978
-0.233645414,-0.228700329
-0.225188872,-0.22032212
-0.216886282,-0.205022915
-0.200328795,-0.194305261
-0.193825381,-0.191959468
-0.195590395,-0.197847993
-0.205692735,-0.205196138
-0.207488532,-0.195881009
-0.192666228,-0.193535215
-0.194423757,-0.198044398
-0.198932276,-0.186192837
-0.184399082,-0.191992226
-0.192878776,-0.191029312
-0.190562018,-0.191423249
-0.199129852,-0.205554333
-0.205048071,-0.197660763
-0.199916398,-0.198054699
-0.200309671,-0.198448636
-0.200702944,-0.193392933
-0.187545266,-0.185722187
-0.183943847,-0.183456546
-0.180374091,-0.179887454
-0.178142689,-0.182919917
-0.18247816,-0.174139293
-0.172427199,-0.171942553
-0.175411149,-0.162105933
-0.159200072,-0.156210485
-0.155838607,-0.140612885
-0.134277156,-0.134989937
-0.129919804,-0.135383874
-0.133871836,-0.14666091
-0.147534845,-0.137369323
-0.135850248,-0.14258257
-0.142246017,-0.122807691
-0.119049976,-0.10381498
-0.101341742,-0.114378723
-0.142219535,-0.138141432
-0.123698041,-0.139732945
-0.188377255,-0.203989068
-0.204857691,-0.211241849
-0.214879896,-0.232795482
-0.232223929,-0.241910562
-0.239853211,-0.223597299
-0.227296132,-0.232538444
-0.22911188,-0.232932381
-0.238126048,-0.240562327
-0.241426303,-0.255750264
-0.253619558,-0.250173986
-0.252522518,-0.259550192
-0.258903881,-0.245062057
-0.238645235,-0.236734851
-0.233291324,-0.214589749
-0.211334496,-0.20543361
-0.204943411,-0.207180726
-0.214860772,-0.206221484
-0.207079484,-0.2079686
-0.208825937,-0.207009358
-0.20786603,-0.204707873
-0.205563881,-0.209150411
-0.207303049,-0.209544348
-0.207696322,-0.207235578
-0.205401419,-0.210332222
-0.209832395,-0.209372979
-0.211578848,-0.208417389
-0.206581238,-0.208811326
-0.216447045,-0.214625365
-0.211405487,-0.210948727
-0.21179876,-0.209993137
-0.209496611,-0.207698898
-0.205873802,-0.179439159
-0.169022654,-0.197876304
-0.19220469,-0.193048266
-0.192597963,-0.185710067
-0.182734445,-0.192539124
-0.195981915,-0.194230077
-0.191193769,-0.201160049
-0.199379431,-0.189849921
-0.188129208,-0.178807538
-0.182169162,-0.170483923
-0.168862931,-0.172113982
-0.171719261,-0.171271797
-0.167198495,-0.171665734
-0.168815786,-0.17205967
-0.180361928,-0.190043374
-0.188331096,-0.194288417
-0.188724369,-0.178204296
-0.175315022,-0.171172362
-0.165904068,-0.17279634
-0.172402388,-0.180634576
-0.177733968,-0.179780044
-0.184369543,-0.196652039
-0.196199136,-0.18306795
-0.181401352,-0.184716592
-0.186807223,-0.201714879
-0.206458345,-0.228781781
-0.220114982,-0.221023371
-0.217827286,-0.210750247
-0.208948779,-0.215117711
-0.213294638,-0.224907889
-0.184154263,-0.170188495
-0.169804468,-0.149201466
-0.152359929,-0.155443445
-0.15392282,-0.152320344
-0.160205465,-0.180332346
-0.176243773,-0.19196273
-0.185268601,-0.18359547
-0.188155643,-0.176600118
-0.172557379,-0.163724318
-0.168131342,-0.173733927
-0.176989167,-0.177781928
-0.182284435,-0.18805272
-0.185146847,-0.193459255
-0.196804666,-0.198916521
-0.202287036,-0.207002941
-0.207821768,-0.194641066
-0.192946663,-0.18753484
-0.188352339,-0.194171079
-0.197506809,-0.19708391
-0.199164304,-0.189958916
-0.193268191,-0.181721298
-0.182536141,-0.187029274
-0.186610438,-0.1812882
-0.183322687,-0.192779963
-0.19110525,-0.1919286
-0.189023273,-0.189841145
-0.190652669,-0.195210243
-0.193527334,-0.191868146
-0.193920607,-0.195998116
-0.193071615,-0.200156183
-0.202226085,-0.204342802
-0.206421654,-0.192204767
-0.193012307,-0.18767256
-0.187255417,-0.190523502
-0.19256273,-0.189687398
-0.186820992,-0.174360616
-0.177552137,-0.164153431
-0.160317251,-0.164547367
-0.157258242,-0.166108137
-0.169252952,-0.148151409
-0.152343504,-0.145178359
-0.142635407,-0.153464196
-0.151997521,-0.15842437
-0.161523459,-0.189560876
-0.195262444,-0.201052639
-0.201851548,-0.210251856
-0.209782674,-0.208114145
-0.210175947,-0.199746885
-0.196835536,-0.190312505
-0.189893721,-0.181067599
-0.179482233,-0.177894371
-0.177505836,-0.164268655
-0.162764064,-0.176318176
-0.178292382,-0.174359114
-0.176327162,-0.179470118
-0.181448598,-0.178680596
-0.185417597,-0.172032169
-0.171658939,-0.163187977
-0.156032551,-0.133606237
-0.135474572,-0.145996349
-0.13911815,-0.132243571
-0.133031857,-0.142388595
-0.244728718,-0.231106761
-0.227992533,-0.238071089
-0.233594181,-0.2358265
-0.233987454,-0.241511486
-0.24362801,-0.245910781
-0.246695083,-0.24229936
-0.241754978,-0.246698655
-0.246142942,-0.239113707
-0.235953819,-0.235565446
-0.238971768,-0.224315888
-0.22509687,-0.217095472
-0.21787579,-0.213725279
-0.215756497,-0.204217912
-0.207453907,-0.199733766
-0.198090782,-0.202560795
-0.203338457,-0.200521639
-0.212341992,-0.198494266
-0.201691911,-0.206187596
-0.206963267,-0.202918488
-0.204911549,-0.20697547
-0.20287173,-0.201279175
-0.200843693,-0.1920805
-0.194042604,-0.185398854
-0.188518625,-0.184623173
-0.184228028,-0.189712032
-0.192847123,-0.188928085
-0.187351024,-0.197625911
-0.199593182,-0.196825077
-0.196402242,-0.200811869
-0.203989877,-0.203615447
-0.203176849,-0.200399234
-0.202366782,-0.20199368
-0.201559547,-0.198794761
-0.200755244,-0.203984894
-0.202346093,-0.204378831
-0.207558675,-0.207188229
-0.205536487,-0.213672398
-0.214435454,-0.214066335
-0.220993998,-0.214460272
-0.217679005,-0.229780676
-0.228022846,-0.236527933
-0.239852438,-0.249875981
-0.249325101,-0.248959302
-0.241925985,-0.24156085
-0.235917128,-0.251057791
